periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
1996-W33,1996-08-12,1996-08-18,5,1995-08-14,1996-08-11,OWA,1,0.285453,0.106141,0.325792,6.981736,11.1899,163.1044,12.7712,0.010792
1996-W34,1996-08-19,1996-08-25,5,1995-08-21,1996-08-18,OWA,1,0.316264,0.12578,0.354655,0.811526,11.77,174.2074,13.1988,0.011328
1996-W35,1996-08-26,1996-09-01,5,1995-08-28,1996-08-25,OWA,1,0.277493,0.079965,0.282782,0.616494,9.9616,103.051,10.1514,0.009562
1996-W36,1996-09-02,1996-09-08,5,1995-09-04,1996-09-01,OWA,1,0.082014,0.008289,0.091044,0.167188,2.8603,10.0821,3.1752,0.00274
1996-W37,1996-09-09,1996-09-15,5,1995-09-11,1996-09-08,OWA,1,0.098263,0.015318,0.123766,0.201411,3.285,17.1199,4.1376,0.003139
1996-W38,1996-09-16,1996-09-22,5,1995-09-18,1996-09-15,OWA,1,0.16242,0.0291,0.170588,1.050344,5.2028,29.8604,5.4645,0.005024
1996-W39,1996-09-23,1996-09-29,5,1995-09-25,1996-09-22,OWA,1,0.135574,0.035797,0.189201,2.042323,4.1787,34.0078,5.8316,0.004072
1996-W40,1996-09-30,1996-10-06,5,1995-10-02,1996-09-29,OWA,1,0.101438,0.015355,0.123915,0.315111,3.0251,13.6559,3.6954,0.002963
1996-W41,1996-10-07,1996-10-13,5,1995-10-09,1996-10-06,OWA,1,0.088416,0.010839,0.104112,0.116434,2.5369,8.9241,2.9873,0.002508
1996-W42,1996-10-14,1996-10-20,5,1995-10-16,1996-10-13,OWA,1,0.125638,0.018676,0.13666,0.199579,3.5091,14.5695,3.817,0.003452
1996-W43,1996-10-21,1996-10-27,5,1995-10-23,1996-10-20,OWA,1,0.085927,0.008094,0.089964,0.1229,2.3486,6.0467,2.459,0.002313
1996-W44,1996-10-28,1996-11-03,5,1995-10-30,1996-10-27,OWA,1,0.241625,0.077416,0.278238,0.199334,6.4857,55.7785,7.4685,0.006472
1996-W45,1996-11-04,1996-11-10,5,1995-11-06,1996-11-03,OWA,1,0.221516,0.053094,0.230421,0.188462,5.8969,37.6247,6.1339,0.005874
1996-W46,1996-11-11,1996-11-17,5,1995-11-13,1996-11-10,OWA,1,0.125267,0.020822,0.144298,0.088265,3.3217,14.6413,3.8264,0.00333
1996-W47,1996-11-18,1996-11-24,5,1995-11-20,1996-11-17,OWA,1,0.259133,0.075302,0.274413,0.165025,6.8857,53.1692,7.2917,0.006931
1996-W48,1996-11-25,1996-12-01,5,1995-11-27,1996-11-24,OWA,1,0.075999,0.00675,0.082156,0.049751,2.0362,4.845,2.2011,0.002048
1996-W49,1996-12-02,1996-12-08,5,1995-12-04,1996-12-01,OWA,1,0.114751,0.021184,0.145547,0.092302,3.0949,15.4092,3.9254,0.003091
1996-W50,1996-12-09,1996-12-15,5,1995-12-11,1996-12-08,OWA,1,0.18625,0.041776,0.204391,0.135457,4.9548,29.5659,5.4375,0.004962
1996-W51,1996-12-16,1996-12-22,5,1995-12-18,1996-12-15,OWA,1,0.057733,0.004099,0.064023,0.044756,1.5099,2.8037,1.6744,0.001507
1996-W52,1996-12-23,1996-12-29,5,1995-12-25,1996-12-22,OWA,1,0.028931,0.001039,0.032231,0.022749,0.7432,0.6856,0.828,0.000741
1996-W01,1996-12-30,1997-01-05,5,1996-01-01,1996-12-29,OWA,1,0.023648,0.000683,0.02613,0.019735,0.5964,0.4343,0.659,0.000593
1997-W02,1997-01-06,1997-01-12,5,1996-01-08,1997-01-05,OWA,1,0.424837,0.211273,0.459644,0.721361,10.5548,130.4071,11.4196,0.010338
1997-W03,1997-01-13,1997-01-19,5,1996-01-15,1997-01-12,OWA,1,0.216966,0.073676,0.271432,0.416002,5.3098,44.1255,6.6427,0.005193
1997-W04,1997-01-20,1997-01-26,5,1996-01-22,1997-01-19,OWA,1,0.446128,0.398406,0.631194,0.995279,10.8597,236.0704,15.3646,0.010432
1997-W05,1997-01-27,1997-02-02,5,1996-01-29,1997-01-26,OWA,1,0.519934,0.327918,0.572641,1.805153,12.6512,194.1468,13.9337,0.012034
